Source	Target	Change
Ie'pa kë̀ ku̠'bak i skö́k	Ie' kë̀ ku̠'bak i skö́k	TYPE:NEG;TENSE:PRF_PROG;PERSON:3_SI
Ie'pa kë̀ ku̠'bak i skö́k	Sa' kë̀ ku̠ i skö́k	TYPE:NEG;TENSE:IPFV_PROG;ASPECT:IPFV;PERSON:1_PL_EXC
Ie'pa kë̀ ku̠'bak i skö́k	Sa' kë̀ ku̠'bak i skö́k	TYPE:NEG;TENSE:PRF_PROG;PERSON:1_PL_EXC
Ie'pa kë̀ ku̠'bak i skö́k	Se' kë̀ ku̠ i skö́k	TYPE:NEG;TENSE:IPFV_PROG;ASPECT:IPFV;PERSON:1_PL_INC
Ie'pa kë̀ ku̠'bak i skö́k	Se' kë̀ ku̠'bak i skö́k	TYPE:NEG;TENSE:PRF_PROG;PERSON:1_PL_INC
Ie'pa kë̀ ku̠'bak i skö́k	A' kë̀ ku̠ i skö́k	TYPE:NEG;TENSE:IPFV_PROG;ASPECT:IPFV;PERSON:2_PL
Ie'pa kë̀ ku̠'bak i skö́k	A' kë̀ ku̠'bak i skö́k	TYPE:NEG;TENSE:PRF_PROG;PERSON:2_PL
Ie'pa kë̀ ku̠'bak i skö́k	Ie'pa kë̀ ku̠ i skö́k	TYPE:NEG;TENSE:IPFV_PROG;ASPECT:IPFV;PERSON:3_PL
I síne̠	I sír	TENSE:IPFV_REC;ASPECT:IPFV;VOICE:MID;PERSON:3_SI
I wámbalë́r	I wámbalë́rdâ	TENSE:FUT_CER;ASPECT:IPFV;VOICE:MID;PERSON:3_SI
I wámbalë́r	Kë̀ i wámbalë̀rpa	TYPE:NEG;TENSE:FUT_CER;ASPECT:IPFV;VOICE:MID;PERSON:3_SI
I wámbalë́rdâ	I wámbalë́r	TENSE:IPFV_REC;ASPECT:IPFV;VOICE:MID;PERSON:3_SI
I wámbalë́rdâ	Kë̀ i wámbalë̀rpa	TYPE:NEG;TENSE:FUT_CER;ASPECT:IPFV;VOICE:MID;PERSON:3_SI
Ye' kë̀ wa̠ kàsir të̀ne̠	Ye' kë̀ wa̠ kàsir të̀ne̠	TYPE:NEG;TENSE:PRF_REC
Ye' kë̀ wa̠ kàsir të̀ne̠	Kë̀ ye' tö kàsir te	TYPE:NEG;TENSE:IPFV_REC;ASPECT:IPFV
Ye' kë̀ wa̠ kàsir të̀ne̠	Ye' kë̀ ku̠ kàsir tö́k	TYPE:NEG;TENSE:IPFV_PROG;ASPECT:IPFV
Ye' kë̀ wa̠ kàsir të̀ne̠	Ye' kë̀ ku̠'bak kàsir tö́k	TYPE:NEG;TENSE:PRF_PROG
Ye' kë̀ wa̠ kàsir të̀ne̠	Kë̀ kàsir tök	TYPE:NEG;MODE:IMP;TENSE:IPFV_REC;ASPECT:IPFV;PERSON:NA
Ye' kë̀ wa̠ kàsir të̀ne̠	Kë̀ kàsir tar	TYPE:NEG;MODE:IMP;TENSE:IPFV_REC;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' kë̀ wa̠ kàsir të̀ne̠	Kë̀ ye' é̠n a̠ kàsir ta'ku̠	TYPE:NEG;MODE:DES;TENSE:IPFV_REC;ASPECT:IPFV
Ye' kë̀ wa̠ kàsir të̀ne̠	Kë̀ ye' tö kàsir tèku̠	TYPE:NEG;TENSE:IPFV_HAB;ASPECT:IPFV
Ye' kë̀ wa̠ kàsir të̀ne̠	Kë̀ ye' tö kàsir tök	TYPE:NEG;TENSE:FUT_POT;ASPECT:IPFV
Ye' kë̀ wa̠ kàsir të̀ne̠	Kë̀ ye' tö kàsir tèpa	TYPE:NEG;TENSE:FUT_CER;ASPECT:IPFV
Ye' kë̀ wa̠ kàsir të̀ne̠	Kë̀ kàsir tër	TYPE:NEG;TENSE:IPFV_REC;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' kë̀ wa̠ kàsir të̀ne̠	Kë̀ kàsir të̀ne̠	TYPE:NEG;VOICE:MID;PERSON:NA
Ye' kë̀ wa̠ kàsir të̀ne̠	Kë̀ kàsir të̀ne̠	TYPE:NEG;TENSE:PRF_REC;VOICE:MID;PERSON:NA
Ye' kë̀ wa̠ kàsir të̀ne̠	Kë̀ kàsir të̀rku̠	TYPE:NEG;TENSE:IPFV_HAB;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' kë̀ wa̠ kàsir të̀ne̠	Kë̀ kàsir tënu̠k	TYPE:NEG;TENSE:FUT_POT;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' kë̀ wa̠ kàsir të̀ne̠	Kë̀ kàsir të̀rpa	TYPE:NEG;TENSE:FUT_CER;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' kë̀ wa̠ kàsir të̀ne̠	Ye' kë̀ wa̠ kàsir të́rule	TYPE:NEG;TENSE:PAS_PLU
Ye' tö kàsir té	Ye' kë̀ wa̠ kàsir të̀ne̠	TYPE:NEG;TENSE:PRF_REC
Ye' tö kàsir té	Ye' tö kàsir témi̠	TENSE:PRF_REC;ASPECT:INC
Ye' tö kàsir té	Ye' tö kàsir tè	TENSE:IPFV_REC;ASPECT:IPFV
Ye' tö kàsir té	Kë̀ ye' tö kàsir te	TYPE:NEG;TENSE:IPFV_REC;ASPECT:IPFV
Ye' tö kàsir té	Ye' tso kàsir tö́k	TENSE:IPFV_PROG;ASPECT:IPFV
Ye' tö kàsir té	Ye' kë̀ ku̠ kàsir tö́k	TYPE:NEG;TENSE:IPFV_PROG;ASPECT:IPFV
Ye' tö kàsir té	Ye' bák kàsir tö́k	TENSE:PRF_PROG
Ye' tö kàsir té	Ye' kë̀ ku̠'bak kàsir tö́k	TYPE:NEG;TENSE:PRF_PROG
Ye' tö kàsir té	Kàsir tö́	MODE:IMP;TENSE:IPFV_REC;ASPECT:IPFV;PERSON:NA
Ye' tö kàsir té	Kë̀ kàsir tök	TYPE:NEG;MODE:IMP;TENSE:IPFV_REC;ASPECT:IPFV;PERSON:NA
Ye' tö kàsir té	Kë̀ kàsir tar	TYPE:NEG;MODE:IMP;TENSE:IPFV_REC;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir té	Kàsir tö̀ sö	MODE:EXH;TENSE:IPFV_REC;ASPECT:IPFV;PERSON:1_PL_INC
Ye' tö kàsir té	Ye' é̠n a̠ kàsir ta'ku̠	MODE:DES;TENSE:IPFV_REC;ASPECT:IPFV
Ye' tö kàsir té	Kë̀ ye' é̠n a̠ kàsir ta'ku̠	TYPE:NEG;MODE:DES;TENSE:IPFV_REC;ASPECT:IPFV
Ye' tö kàsir té	Ye' tö kàsir tèke̠	TENSE:IPFV_HAB;ASPECT:IPFV
Ye' tö kàsir té	Kë̀ ye' tö kàsir tèku̠	TYPE:NEG;TENSE:IPFV_HAB;ASPECT:IPFV
Ye' tö kàsir té	Ye' tö kàsir tèmi̠	TENSE:FUT_POT;ASPECT:IPFV
Ye' tö kàsir té	Kë̀ ye' tö kàsir tök	TYPE:NEG;TENSE:FUT_POT;ASPECT:IPFV
Ye' tö kàsir té	Ye' tö kàsir tèrâ	TENSE:FUT_CER;ASPECT:IPFV
Ye' tö kàsir té	Kë̀ ye' tö kàsir tèpa	TYPE:NEG;TENSE:FUT_CER;ASPECT:IPFV
Ye' tö kàsir té	Kàsir të̀r	TENSE:IPFV_REC;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir té	Kë̀ kàsir tër	TYPE:NEG;TENSE:IPFV_REC;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir té	Kàsir të̀na̠	TENSE:PRF_REC;VOICE:MID;PERSON:NA
Ye' tö kàsir té	Kë̀ kàsir të̀ne̠	TYPE:NEG;TENSE:PRF_REC;VOICE:MID;PERSON:NA
Ye' tö kàsir té	Kàsir të̀rke̠	TENSE:IPFV_HAB;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir té	Kë̀ kàsir të̀rku̠	TYPE:NEG;TENSE:IPFV_HAB;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir té	Kàsir të̀rmi̠	TENSE:FUT_POT;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir té	Kë̀ kàsir tënu̠k	TYPE:NEG;TENSE:FUT_POT;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir té	Kàsir të̀rdâ	TENSE:FUT_CER;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir té	Kë̀ kàsir të̀rpa	TYPE:NEG;TENSE:FUT_CER;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir té	Ye' wa̠ kàsir të́rule	TENSE:PAS_PLU
Ye' tö kàsir té	Ye' kë̀ wa̠ kàsir të́rule	TYPE:NEG;TENSE:PAS_PLU
Ye' kë̀ wa̠ kàsir të̀ne̠	Kë̀ ye' tö kàsir te	TYPE:NEG;TENSE:IPFV_REC;ASPECT:IPFV
Ye' kë̀ wa̠ kàsir të̀ne̠	Ye' kë̀ ku̠ kàsir tö́k	TYPE:NEG;TENSE:IPFV_PROG;ASPECT:IPFV
Ye' kë̀ wa̠ kàsir të̀ne̠	Ye' kë̀ ku̠'bak kàsir tö́k	TYPE:NEG;TENSE:PRF_PROG
Ye' kë̀ wa̠ kàsir të̀ne̠	Kë̀ kàsir tök	TYPE:NEG;MODE:IMP;TENSE:IPFV_REC;ASPECT:IPFV;PERSON:NA
Ye' kë̀ wa̠ kàsir të̀ne̠	Kë̀ kàsir tar	TYPE:NEG;MODE:IMP;TENSE:IPFV_REC;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' kë̀ wa̠ kàsir të̀ne̠	Kë̀ ye' é̠n a̠ kàsir ta'ku̠	TYPE:NEG;MODE:DES;TENSE:IPFV_REC;ASPECT:IPFV
Ye' kë̀ wa̠ kàsir të̀ne̠	Kë̀ ye' tö kàsir tèku̠	TYPE:NEG;TENSE:IPFV_HAB;ASPECT:IPFV
Ye' kë̀ wa̠ kàsir të̀ne̠	Kë̀ ye' tö kàsir tök	TYPE:NEG;TENSE:FUT_POT;ASPECT:IPFV
Ye' kë̀ wa̠ kàsir të̀ne̠	Kë̀ ye' tö kàsir tèpa	TYPE:NEG;TENSE:FUT_CER;ASPECT:IPFV
Ye' kë̀ wa̠ kàsir të̀ne̠	Kë̀ kàsir tër	TYPE:NEG;TENSE:IPFV_REC;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' kë̀ wa̠ kàsir të̀ne̠	Kë̀ kàsir të̀ne̠	TYPE:NEG;TENSE:PRF_REC;VOICE:MID;PERSON:NA
Ye' kë̀ wa̠ kàsir të̀ne̠	Kë̀ kàsir të̀rku̠	TYPE:NEG;TENSE:IPFV_HAB;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' kë̀ wa̠ kàsir të̀ne̠	Kë̀ kàsir tënu̠k	TYPE:NEG;TENSE:FUT_POT;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' kë̀ wa̠ kàsir të̀ne̠	Kë̀ kàsir të̀rpa	TYPE:NEG;TENSE:FUT_CER;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' kë̀ wa̠ kàsir të̀ne̠	Ye' kë̀ wa̠ kàsir të́rule	TYPE:NEG;TENSE:PAS_PLU
Ye' tö kàsir të'mi̠	Ye' tö kàsir témi̠	TENSE:PRF_REC;ASPECT:INC
Ye' tö kàsir të'mi̠	Ye' tö kàsir tè	TENSE:IPFV_REC;ASPECT:IPFV
Ye' tö kàsir të'mi̠	Kë̀ ye' tö kàsir te	TYPE:NEG;TENSE:IPFV_REC;ASPECT:IPFV
Ye' tö kàsir të'mi̠	Ye' tso kàsir tö́k	TENSE:IPFV_PROG;ASPECT:IPFV
Ye' tö kàsir të'mi̠	Ye' kë̀ ku̠ kàsir tö́k	TYPE:NEG;TENSE:IPFV_PROG;ASPECT:IPFV
Ye' tö kàsir të'mi̠	Kàsir tö́	MODE:IMP;TENSE:IPFV_REC;ASPECT:IPFV;PERSON:NA
Ye' tö kàsir të'mi̠	Kë̀ kàsir tök	TYPE:NEG;MODE:IMP;TENSE:IPFV_REC;ASPECT:IPFV;PERSON:NA
Ye' tö kàsir të'mi̠	Kë̀ kàsir tar	TYPE:NEG;MODE:IMP;TENSE:IPFV_REC;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir të'mi̠	Kàsir tö̀ sö	MODE:EXH;TENSE:IPFV_REC;ASPECT:IPFV;PERSON:1_PL_INC
Ye' tö kàsir të'mi̠	Ye' é̠n a̠ kàsir ta'ku̠	MODE:DES;TENSE:IPFV_REC;ASPECT:IPFV
Ye' tö kàsir të'mi̠	Kë̀ ye' é̠n a̠ kàsir ta'ku̠	TYPE:NEG;MODE:DES;TENSE:IPFV_REC;ASPECT:IPFV
Ye' tö kàsir të'mi̠	Ye' tö kàsir tèke̠	TENSE:IPFV_HAB;ASPECT:IPFV
Ye' tö kàsir të'mi̠	Kë̀ ye' tö kàsir tèku̠	TYPE:NEG;TENSE:IPFV_HAB;ASPECT:IPFV
Ye' tö kàsir të'mi̠	Ye' tö kàsir tèmi̠	TENSE:FUT_POT;ASPECT:IPFV
Ye' tö kàsir të'mi̠	Kë̀ ye' tö kàsir tök	TYPE:NEG;TENSE:FUT_POT;ASPECT:IPFV
Ye' tö kàsir të'mi̠	Ye' tö kàsir tèrâ	TENSE:FUT_CER;ASPECT:IPFV
Ye' tö kàsir të'mi̠	Kë̀ ye' tö kàsir tèpa	TYPE:NEG;TENSE:FUT_CER;ASPECT:IPFV
Ye' tö kàsir të'mi̠	Kàsir të̀r	TENSE:IPFV_REC;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir të'mi̠	Kë̀ kàsir tër	TYPE:NEG;TENSE:IPFV_REC;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir të'mi̠	Kàsir të̀rke̠	TENSE:IPFV_HAB;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir të'mi̠	Kë̀ kàsir të̀rku̠	TYPE:NEG;TENSE:IPFV_HAB;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir të'mi̠	Kàsir të̀rmi̠	TENSE:FUT_POT;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir të'mi̠	Kë̀ kàsir tënu̠k	TYPE:NEG;TENSE:FUT_POT;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir të'mi̠	Kàsir të̀rdâ	TENSE:FUT_CER;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir të'mi̠	Kë̀ kàsir të̀rpa	TYPE:NEG;TENSE:FUT_CER;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir témi̠	Ye' tö kàsir tè	TENSE:IPFV_REC;ASPECT:IPFV
Ye' tö kàsir témi̠	Kë̀ ye' tö kàsir te	TYPE:NEG;TENSE:IPFV_REC;ASPECT:IPFV
Ye' tö kàsir témi̠	Ye' tso kàsir tö́k	TENSE:IPFV_PROG;ASPECT:IPFV
Ye' tö kàsir témi̠	Ye' kë̀ ku̠ kàsir tö́k	TYPE:NEG;TENSE:IPFV_PROG;ASPECT:IPFV
Ye' tö kàsir témi̠	Kàsir tö́	MODE:IMP;TENSE:IPFV_REC;ASPECT:IPFV;PERSON:NA
Ye' tö kàsir témi̠	Kë̀ kàsir tök	TYPE:NEG;MODE:IMP;TENSE:IPFV_REC;ASPECT:IPFV;PERSON:NA
Ye' tö kàsir témi̠	Kë̀ kàsir tar	TYPE:NEG;MODE:IMP;TENSE:IPFV_REC;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir témi̠	Kàsir tö̀ sö	MODE:EXH;TENSE:IPFV_REC;ASPECT:IPFV;PERSON:1_PL_INC
Ye' tö kàsir témi̠	Ye' é̠n a̠ kàsir ta'ku̠	MODE:DES;TENSE:IPFV_REC;ASPECT:IPFV
Ye' tö kàsir témi̠	Kë̀ ye' é̠n a̠ kàsir ta'ku̠	TYPE:NEG;MODE:DES;TENSE:IPFV_REC;ASPECT:IPFV
Ye' tö kàsir témi̠	Ye' tö kàsir tèke̠	TENSE:IPFV_HAB;ASPECT:IPFV
Ye' tö kàsir témi̠	Kë̀ ye' tö kàsir tèku̠	TYPE:NEG;TENSE:IPFV_HAB;ASPECT:IPFV
Ye' tö kàsir témi̠	Ye' tö kàsir tèmi̠	TENSE:FUT_POT;ASPECT:IPFV
Ye' tö kàsir témi̠	Kë̀ ye' tö kàsir tök	TYPE:NEG;TENSE:FUT_POT;ASPECT:IPFV
Ye' tö kàsir témi̠	Ye' tö kàsir tèrâ	TENSE:FUT_CER;ASPECT:IPFV
Ye' tö kàsir témi̠	Kë̀ ye' tö kàsir tèpa	TYPE:NEG;TENSE:FUT_CER;ASPECT:IPFV
Ye' tö kàsir témi̠	Kàsir të̀r	TENSE:IPFV_REC;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir témi̠	Kë̀ kàsir tër	TYPE:NEG;TENSE:IPFV_REC;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir témi̠	Kàsir të̀rke̠	TENSE:IPFV_HAB;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir témi̠	Kë̀ kàsir të̀rku̠	TYPE:NEG;TENSE:IPFV_HAB;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir témi̠	Kàsir të̀rmi̠	TENSE:FUT_POT;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir témi̠	Kë̀ kàsir tënu̠k	TYPE:NEG;TENSE:FUT_POT;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir témi̠	Kàsir të̀rdâ	TENSE:FUT_CER;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir témi̠	Kë̀ kàsir të̀rpa	TYPE:NEG;TENSE:FUT_CER;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir tè	Ye' tö kàsir témi̠	TENSE:PRF_REC;ASPECT:INC
Ye' tö kàsir tè	Kë̀ ye' tö kàsir te	TYPE:NEG;TENSE:IPFV_REC;ASPECT:IPFV
Ye' tö kàsir tè	Ye' tso kàsir tö́k	TENSE:IPFV_PROG;ASPECT:IPFV
Ye' tö kàsir tè	Ye' kë̀ ku̠ kàsir tö́k	TYPE:NEG;TENSE:IPFV_PROG;ASPECT:IPFV
Ye' tö kàsir tè	Kàsir tö́	MODE:IMP;TENSE:IPFV_REC;ASPECT:IPFV;PERSON:NA
Ye' tö kàsir tè	Kë̀ kàsir tök	TYPE:NEG;MODE:IMP;TENSE:IPFV_REC;ASPECT:IPFV;PERSON:NA
Ye' tö kàsir tè	Kë̀ kàsir tar	TYPE:NEG;MODE:IMP;TENSE:IPFV_REC;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir tè	Kàsir tö̀ sö	MODE:EXH;TENSE:IPFV_REC;ASPECT:IPFV;PERSON:1_PL_INC
Ye' tö kàsir tè	Ye' é̠n a̠ kàsir ta'ku̠	MODE:DES;TENSE:IPFV_REC;ASPECT:IPFV
Ye' tö kàsir tè	Kë̀ ye' é̠n a̠ kàsir ta'ku̠	TYPE:NEG;MODE:DES;TENSE:IPFV_REC;ASPECT:IPFV
Ye' tö kàsir tè	Ye' tö kàsir tèke̠	TENSE:IPFV_HAB;ASPECT:IPFV
Ye' tö kàsir tè	Kë̀ ye' tö kàsir tèku̠	TYPE:NEG;TENSE:IPFV_HAB;ASPECT:IPFV
Ye' tö kàsir tè	Ye' tö kàsir tèmi̠	TENSE:FUT_POT;ASPECT:IPFV
Ye' tö kàsir tè	Kë̀ ye' tö kàsir tök	TYPE:NEG;TENSE:FUT_POT;ASPECT:IPFV
Ye' tö kàsir tè	Ye' tö kàsir tèrâ	TENSE:FUT_CER;ASPECT:IPFV
Ye' tö kàsir tè	Kë̀ ye' tö kàsir tèpa	TYPE:NEG;TENSE:FUT_CER;ASPECT:IPFV
Ye' tö kàsir tè	Kàsir të̀r	TENSE:IPFV_REC;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir tè	Kë̀ kàsir tër	TYPE:NEG;TENSE:IPFV_REC;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir tè	Kàsir të̀rke̠	TENSE:IPFV_HAB;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir tè	Kë̀ kàsir të̀rku̠	TYPE:NEG;TENSE:IPFV_HAB;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir tè	Kàsir të̀rmi̠	TENSE:FUT_POT;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir tè	Kë̀ kàsir tënu̠k	TYPE:NEG;TENSE:FUT_POT;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir tè	Kàsir të̀rdâ	TENSE:FUT_CER;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tö kàsir tè	Kë̀ kàsir të̀rpa	TYPE:NEG;TENSE:FUT_CER;ASPECT:IPFV;VOICE:MID;PERSON:NA
Kë̀ ye' tö kàsir te	Ye' kë̀ ku̠ kàsir tö́k	TYPE:NEG;TENSE:IPFV_PROG;ASPECT:IPFV
Kë̀ ye' tö kàsir te	Kë̀ kàsir tök	TYPE:NEG;MODE:IMP;TENSE:IPFV_REC;ASPECT:IPFV;PERSON:NA
Kë̀ ye' tö kàsir te	Kë̀ kàsir tar	TYPE:NEG;MODE:IMP;TENSE:IPFV_REC;ASPECT:IPFV;VOICE:MID;PERSON:NA
Kë̀ ye' tö kàsir te	Kë̀ ye' é̠n a̠ kàsir ta'ku̠	TYPE:NEG;MODE:DES;TENSE:IPFV_REC;ASPECT:IPFV
Kë̀ ye' tö kàsir te	Kë̀ ye' tö kàsir tèku̠	TYPE:NEG;TENSE:IPFV_HAB;ASPECT:IPFV
Kë̀ ye' tö kàsir te	Kë̀ ye' tö kàsir tök	TYPE:NEG;TENSE:FUT_POT;ASPECT:IPFV
Kë̀ ye' tö kàsir te	Kë̀ ye' tö kàsir tèpa	TYPE:NEG;TENSE:FUT_CER;ASPECT:IPFV
Kë̀ ye' tö kàsir te	Kë̀ kàsir tër	TYPE:NEG;TENSE:IPFV_REC;ASPECT:IPFV;VOICE:MID;PERSON:NA
Kë̀ ye' tö kàsir te	Kë̀ kàsir të̀rku̠	TYPE:NEG;TENSE:IPFV_HAB;ASPECT:IPFV;VOICE:MID;PERSON:NA
Kë̀ ye' tö kàsir te	Kë̀ kàsir tënu̠k	TYPE:NEG;TENSE:FUT_POT;ASPECT:IPFV;VOICE:MID;PERSON:NA
Kë̀ ye' tö kàsir te	Kë̀ kàsir të̀rpa	TYPE:NEG;TENSE:FUT_CER;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tso kàsir tö́k	Ye' tö kàsir témi̠	TENSE:PRF_REC;ASPECT:INC
Ye' tso kàsir tö́k	Ye' tö kàsir tè	TENSE:IPFV_REC;ASPECT:IPFV
Ye' tso kàsir tö́k	Kë̀ ye' tö kàsir te	TYPE:NEG;TENSE:IPFV_REC;ASPECT:IPFV
Ye' tso kàsir tö́k	Ye' kë̀ ku̠ kàsir tö́k	TYPE:NEG;TENSE:IPFV_PROG;ASPECT:IPFV
Ye' tso kàsir tö́k	Kàsir tö́	MODE:IMP;TENSE:IPFV_REC;ASPECT:IPFV;PERSON:NA
Ye' tso kàsir tö́k	Kë̀ kàsir tök	TYPE:NEG;MODE:IMP;TENSE:IPFV_REC;ASPECT:IPFV;PERSON:NA
Ye' tso kàsir tö́k	Kë̀ kàsir tar	TYPE:NEG;MODE:IMP;TENSE:IPFV_REC;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tso kàsir tö́k	Kàsir tö̀ sö	MODE:EXH;TENSE:IPFV_REC;ASPECT:IPFV;PERSON:1_PL_INC
Ye' tso kàsir tö́k	Ye' é̠n a̠ kàsir ta'ku̠	MODE:DES;TENSE:IPFV_REC;ASPECT:IPFV
Ye' tso kàsir tö́k	Kë̀ ye' é̠n a̠ kàsir ta'ku̠	TYPE:NEG;MODE:DES;TENSE:IPFV_REC;ASPECT:IPFV
Ye' tso kàsir tö́k	Ye' tö kàsir tèke̠	TENSE:IPFV_HAB;ASPECT:IPFV
Ye' tso kàsir tö́k	Kë̀ ye' tö kàsir tèku̠	TYPE:NEG;TENSE:IPFV_HAB;ASPECT:IPFV
Ye' tso kàsir tö́k	Ye' tö kàsir tèmi̠	TENSE:FUT_POT;ASPECT:IPFV
Ye' tso kàsir tö́k	Kë̀ ye' tö kàsir tök	TYPE:NEG;TENSE:FUT_POT;ASPECT:IPFV
Ye' tso kàsir tö́k	Ye' tö kàsir tèrâ	TENSE:FUT_CER;ASPECT:IPFV
Ye' tso kàsir tö́k	Kë̀ ye' tö kàsir tèpa	TYPE:NEG;TENSE:FUT_CER;ASPECT:IPFV
Ye' tso kàsir tö́k	Kàsir të̀r	TENSE:IPFV_REC;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tso kàsir tö́k	Kë̀ kàsir tër	TYPE:NEG;TENSE:IPFV_REC;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tso kàsir tö́k	Kàsir të̀rke̠	TENSE:IPFV_HAB;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tso kàsir tö́k	Kë̀ kàsir të̀rku̠	TYPE:NEG;TENSE:IPFV_HAB;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tso kàsir tö́k	Kàsir të̀rmi̠	TENSE:FUT_POT;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tso kàsir tö́k	Kë̀ kàsir tënu̠k	TYPE:NEG;TENSE:FUT_POT;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tso kàsir tö́k	Kàsir të̀rdâ	TENSE:FUT_CER;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' tso kàsir tö́k	Kë̀ kàsir të̀rpa	TYPE:NEG;TENSE:FUT_CER;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' kë̀ ku̠ kàsir tö́k	Kë̀ ye' tö kàsir te	TYPE:NEG;TENSE:IPFV_REC;ASPECT:IPFV
Ye' kë̀ ku̠ kàsir tö́k	Kë̀ kàsir tök	TYPE:NEG;MODE:IMP;TENSE:IPFV_REC;ASPECT:IPFV;PERSON:NA
Ye' kë̀ ku̠ kàsir tö́k	Kë̀ kàsir tar	TYPE:NEG;MODE:IMP;TENSE:IPFV_REC;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' kë̀ ku̠ kàsir tö́k	Kë̀ ye' é̠n a̠ kàsir ta'ku̠	TYPE:NEG;MODE:DES;TENSE:IPFV_REC;ASPECT:IPFV
Ye' kë̀ ku̠ kàsir tö́k	Kë̀ ye' tö kàsir tèku̠	TYPE:NEG;TENSE:IPFV_HAB;ASPECT:IPFV
Ye' kë̀ ku̠ kàsir tö́k	Kë̀ ye' tö kàsir tök	TYPE:NEG;TENSE:FUT_POT;ASPECT:IPFV
Ye' kë̀ ku̠ kàsir tö́k	Kë̀ ye' tö kàsir tèpa	TYPE:NEG;TENSE:FUT_CER;ASPECT:IPFV
Ye' kë̀ ku̠ kàsir tö́k	Kë̀ kàsir tër	TYPE:NEG;TENSE:IPFV_REC;ASPECT:IPFV;VOICE:MID;PERSON:NA
Ye' kë̀ ku̠ kàsir tö́k	Kë̀ kàsir të̀rku̠	TYPE:NEG;TENSE:IPFV_HAB;ASPECT:IPFV;VOICE:MID;PERSON:NA
